
1306624 bytes read in 95 ms (13.1 MiB/s)
## Starting application at 0x00200000 ...
BENCH_ARRAY_INDEX 0
budget_function,total_used_budget_r,total_used_budget_w,total_calc_r,total_calc_w,used_budget_per_period_read[0],used_budget_per_period_read[1],used_budget_per_period_read[2],used_budget_per_period_read[3],used_budget_per_period_read[4],used_budget_per_period_read[5],used_budget_per_period_read[6],used_budget_per_period_read[7],used_budget_per_period_read[8],used_budget_per_period_read[9],used_budget_per_period_read[10],used_budget_per_period_read[11],used_budget_per_period_read[12],used_budget_per_period_read[13],used_budget_per_period_read[14],used_budget_per_period_write[0],used_budget_per_period_write[1],used_budget_per_period_write[2],used_budget_per_period_write[3],used_budget_per_period_write[4],used_budget_per_period_write[5],used_budget_per_period_write[6],used_budget_per_period_write[7],used_budget_per_period_write[8],used_budget_per_period_write[9],used_budget_per_period_write[10],used_budget_per_period_write[11],used_budget_per_period_write[12],used_budget_per_period_write[13],used_budget_per_period_write[14],calc_per_period_read[0],calc_per_period_read[1],calc_per_period_read[2],calc_per_period_read[3],calc_per_period_read[4],calc_per_period_read[5],calc_per_period_read[6],calc_per_period_read[7],calc_per_period_read[8],calc_per_period_read[9],calc_per_period_read[10],calc_per_period_read[11],calc_per_period_read[12],calc_per_period_read[13],calc_per_period_read[14],calc_per_period_write[0],calc_per_period_write[1],calc_per_period_write[2],calc_per_period_write[3],calc_per_period_write[4],calc_per_period_write[5],calc_per_period_write[6],calc_per_period_write[7],calc_per_period_write[8],calc_per_period_write[9],calc_per_period_write[10],calc_per_period_write[11],calc_per_period_write[12],calc_per_period_write[13],calc_per_period_write[14],
[DEBUG] NOTHING 0
[DEBUG] NOTHING 1
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 546583
[BAO] C1: 158228
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 4
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 5
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546583
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1119 - 1086) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546583
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 1011509
[BAO] C1: 292941
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 5
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 6
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 1011509
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 1011509
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 482535
[BAO] C1: 139878
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 6
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 7
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 482535
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1152 - 1119) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 482535
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 1018719
[BAO] C1: 294966
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 7
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 8
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 1018719
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 1018719
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 546600
[BAO] C1: 158263
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 8
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1185 - 1152) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 851352
[BAO] C1: 247161
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 546619
[BAO] C1: 158291
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1218 - 1185) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 852925
[BAO] C1: 247579
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
